LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),( ),( ),( ),(frame),,( ),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID69364,69364,15,51.234031677246094,97.28597646202547,33.34518492215052,0.0,4.0,4,4.5,1,,62102.31958762885,62099.0,61851.0,62382.0,6023925.0,113.36413917032225,3.96582479189501E-4,0.43433361925538966
ID70070,70070,15,56.04328536987305,70.70821917193996,12.10711435659319,0.0,22.0,22,4.5,1,,62071.40206185568,62065.0,61738.0,62342.0,6020926.0,113.76800771323116,6.053080233304949E-4,0.6601080457486598
ID69689,69689,15,49.820335388183594,79.55516682196263,27.52219309361643,0.0,11.0,11,4.5,1,,62068.6907216495,62050.0,61833.0,62556.0,6020663.0,121.73659755327807,2.6976736894053055E-4,0.2750132980619139
ID70169,70169,15,48.81332778930664,67.64098446259963,8.290261514883033,0.0,24.0,24,4.5,1,,62008.49484536084,62014.0,61756.0,62238.0,6014824.0,98.2018673141517,3.222110117822425E-4,0.4067821674914622
ID69402,69402,15,51.315269470214844,92.98076354509116,32.09871610666014,0.0,6.0,6,4.5,1,,62106.51546391754,62099.0,61868.0,62373.0,6024332.0,105.22140480534185,4.098710261227105E-4,0.4836512495882816
ID70138,70138,15,47.08770751953125,60.9142302277793,5.243287658648088,0.0,25.0,25,4.5,1,,61951.340206185574,61954.0,61680.0,62185.0,6009280.0,105.02042327149381,0.009953289230997841,11.627123186664152
ID70108,70108,15,56.94292449951172,70.41830459684728,11.684368890302235,0.0,23.0,23,4.5,1,,62055.845360824744,62033.0,61820.0,62327.0,6019417.0,116.97536601479621,6.203222497149274E-4,0.6577582724653963
ID69727,69727,15,49.39149856567383,73.23161570236854,17.793099347968607,0.0,14.0,14,4.5,1,,62062.41237113403,62054.0,61767.0,62305.0,6020054.0,107.20256843328966,3.894841738539143E-4,0.45078987732054454
ID69438,69438,15,47.66899871826172,95.95584626729476,31.938875992171575,0.0,5.0,5,4.5,1,,62090.52577319586,62083.0,61783.0,62379.0,6022781.0,100.4783447630534,2.3844019982821417E-4,0.29461767451079457
ID69475,69475,16,53.079864501953125,62.24422153984579,153.89373975535213,0.0,2.0,2,4.5,1,,62375.15463917526,62390.0,62132.0,62583.0,6050390.0,101.55164328702683,5.174223461746649E-4,0.6352946541297713
ID69506,69506,16,43.783355712890625,61.5837701464791,154.9996915704983,0.0,3.0,3,4.5,1,,62348.587628865964,62341.0,62059.0,62534.0,6047813.0,84.24341623352028,2.6414129152260506E-4,0.3908789136533773
ID69653,69653,16,43.90921401977539,52.91116801547092,143.41392820634724,0.0,10.0,10,4.5,1,,62353.74226804127,62346.0,62133.0,62573.0,6048313.0,86.86894803266816,3.6882150861750225E-4,0.5292782519601655
ID69542,69542,16,45.9875602722168,53.16357071379834,144.06977091464063,0.0,7.0,7,4.5,1,,62365.07216494844,62372.0,62181.0,62584.0,6049412.0,82.89730688009415,3.9894347968914953E-4,0.6000247300090542
ID69798,69798,16,44.050514221191406,50.51165101474577,141.09835116631345,0.0,12.0,12,4.5,1,,62356.50515463919,62347.0,62168.0,62618.0,6048581.0,79.00344450709882,3.5552200874938304E-4,0.5610193657760553
ID69366,69366,16,48.63972091674805,61.09743234497236,151.61531625313654,0.0,4.0,4,4.5,1,,62362.07216494845,62371.0,62122.0,62591.0,6049121.0,96.23855423532625,4.0883858276610877E-4,0.5296339270158804
ID69691,69691,16,45.29024887084961,52.22133992370856,144.49210881895584,0.0,11.0,11,4.5,1,,62374.72164948453,62379.0,62207.0,62549.0,6050348.0,75.90958743082145,3.9549120848645877E-4,0.6496913631051914
ID69580,69580,16,49.0728874206543,55.05440581592285,143.96792279296784,0.0,9.0,9,4.5,1,,62382.19587628864,62390.0,62188.0,62575.0,6051073.0,83.0222910798733,6.11207080553675E-4,0.9179498466531686
ID69404,69404,16,45.85660934448242,58.57479027150918,148.49892906973488,0.0,6.0,6,4.5,1,,62359.32989690719,62356.0,62155.0,62597.0,6048855.0,90.84622098743341,3.319191958170068E-4,0.45552562421169374
ID69615,69615,16,49.513221740722656,55.47274276730707,144.62641255431828,0.0,8.0,8,4.5,1,,62366.00000000003,62358.0,62159.0,62685.0,6049502.0,96.00737818869268,5.090421307950654E-4,0.6610068898750777
ID69439,69439,16,43.8105354309082,64.16351334095202,150.94351653254446,0.0,5.0,5,4.5,1,,62347.96907216494,62349.0,62092.0,62671.0,6047753.0,89.36179431672771,3.187446252973273E-4,0.4446362737640639
ID69441,69441,17,59.15828323364258,37.128561049560545,198.16156446620894,0.0,5.0,5,4.5,1,,62377.52577319587,62360.0,62129.0,62667.0,6050620.0,115.3139819492402,6.184920293896396E-4,0.6687160598734063
ID69508,69508,17,51.595855712890625,35.79139422560111,195.3112860586772,0.0,3.0,3,4.5,1,,62363.69072164949,62351.0,62125.0,62624.0,6049278.0,103.34271067915462,4.23860149214781E-4,0.5113526387690414
ID69768,69768,17,51.536407470703125,41.927961269058294,201.30734678394944,0.0,13.0,13,4.5,1,,62362.26804123712,62360.0,62164.0,62645.0,6049140.0,91.7173551670109,4.937061736474911E-4,0.6710495225128387
ID69839,69839,17,51.53722381591797,38.28695510928214,200.69981018219505,0.0,15.0,15,4.5,1,,62363.39175257732,62360.0,62146.0,62603.0,6049249.0,98.27910475412095,4.715788692746284E-4,0.5982023461237845
ID69582,69582,17,49.53046417236328,38.85971159420988,203.69456818470223,0.0,9.0,9,4.5,1,,62364.96907216497,62362.0,62125.0,62601.0,6049402.0,85.85616042838832,4.4888490140366436E-4,0.6518374941695877
ID69904,69904,17,50.92711639404297,35.38509467451033,195.77989135338598,0.0,16.0,16,4.5,1,,62358.90721649484,62355.0,62141.0,62562.0,6048814.0,95.86275807048179,4.597371348519417E-4,0.5978449170692984
ID70035,70035,17,51.18090057373047,41.79895432433323,185.915923545005,0.0,20.0,20,4.5,1,,62361.59793814434,62357.0,62110.0,62584.0,6049075.0,100.79317311060542,3.769136973713756E-4,0.46622372789084315
ID69972,69972,17,62.72039794921875,41.69082082685418,190.86128477649513,0.0,19.0,19,4.5,1,,62389.628865979386,62362.0,62107.0,62763.0,6051794.0,131.3641027503668,7.073561140829987E-4,0.6714237719235447
ID69655,69655,17,45.05228042602539,41.228524577043395,201.11027757115795,0.0,10.0,10,4.5,1,,62352.09278350514,62347.0,62133.0,62571.0,6048153.0,93.22766516193785,2.9819046723314377E-4,0.39874981540942944
ID70230,70230,17,54.43269729614258,37.449084936048926,169.93253955749378,0.0,26.0,26,4.5,1,,62365.90721649484,62353.0,62064.0,62724.0,6049493.0,113.90146348875297,4.944084261537597E-4,0.5411518328005479
ID70294,70294,17,54.7053337097168,30.09319138060977,171.66710089183337,0.0,28.0,28,4.5,1,,62378.05154639174,62373.0,62172.0,62603.0,6050671.0,104.90972022946876,5.874412451820902E-4,0.6981607988643833
ID70361,70361,17,46.528358459472656,32.44497488817343,168.34420485421964,0.0,31.0,31,4.5,1,,62360.412371134,62353.0,62192.0,62567.0,6048960.0,82.06282559942005,3.978453824069554E-4,0.6044133963424039
ID70425,70425,17,50.77939987182617,35.72570345246784,172.99469482002186,0.0,33.0,33,4.5,1,,62370.73195876287,62370.0,62178.0,62613.0,6049961.0,92.21018963306031,5.138356222936668E-4,0.694757160646146
ID70111,70111,17,52.148292541503906,37.263017833164774,177.5794712205126,0.0,23.0,23,4.5,1,,62358.443298969054,62351.0,62115.0,62635.0,6048769.0,106.24538902466982,4.219488602124505E-4,0.49509868896989123
ID69406,69406,17,55.510337829589844,37.56235387996208,197.65807264298851,0.0,6.0,6,4.5,1,,62375.53608247423,62367.0,62024.0,62634.0,6050427.0,118.27325897539049,5.263053642246042E-4,0.5548390355035742
ID70174,70174,17,53.68122482299805,39.392882214925024,174.3225639005817,0.0,24.0,24,4.5,1,,62367.5051546392,62376.0,62059.0,62722.0,6049648.0,116.13337552423471,4.6601498987262555E-4,0.500298111745062
ID70496,70496,17,45.780540466308594,36.54725468191639,170.40815688807785,0.0,34.0,34,4.5,1,,62352.896907216484,62348.0,62181.0,62547.0,6048231.0,81.4821663177597,3.709548188098978E-4,0.5675237067495676
ID69733,69733,17,55.228477478027344,41.79796925041933,203.97343872913126,0.0,14.0,14,4.5,1,,62376.20618556698,62364.0,62146.0,62629.0,6050492.0,95.16563829103553,6.336511767008517E-4,0.83012583340377
ID69478,69478,17,51.85650634765625,35.03464610066233,195.713181704191,0.0,2.0,2,4.5,1,,62356.01030927834,62338.0,62077.0,62673.0,6048533.0,110.51022717051278,2.923412217571686E-4,0.32981390240110336
ID69800,69800,17,51.275428771972656,39.321566277111245,201.88980210563577,0.0,12.0,12,4.5,1,,62360.690721649495,62349.0,62063.0,62585.0,6048987.0,104.54548061576902,4.451772418290854E-4,0.5308542619949342
ID69546,69546,17,51.579734802246094,38.036728375095194,198.18116706809488,0.0,7.0,7,4.5,1,,62371.1855670103,62373.0,62148.0,62623.0,6050005.0,103.06686036833355,4.771566098898101E-4,0.5772297623638212
ID69871,69871,17,54.190643310546875,35.91165122256809,191.26769343106625,0.0,17.0,17,4.5,1,,62371.226804123704,62374.0,62114.0,62656.0,6050009.0,107.16687776884072,5.139830816087211E-4,0.597969957589845
ID69617,69617,17,59.493324279785156,37.95072624515148,199.13731711120775,0.0,8.0,8,4.5,1,,62379.36082474227,62368.0,62130.0,62639.0,6050798.0,123.72753883424414,6.07504267460688E-4,0.6121954808165965
ID70001,70001,17,54.53265380859375,40.65598840869857,182.0641596411316,0.0,21.0,21,4.5,1,,62359.55670103092,62343.0,62146.0,62665.0,6048877.0,115.72983707326054,3.927206798386906E-4,0.4230589830846065
ID69940,69940,17,48.23725128173828,38.17964056390068,193.86635670425056,0.0,18.0,18,4.5,1,,62348.463917525776,62338.0,62137.0,62602.0,6047801.0,95.64692688211748,3.265324505070765E-4,0.4255683216181759
ID70326,70326,17,47.7807502746582,29.712005307399746,169.2834061358327,0.0,30.0,30,4.5,1,,62360.82474226805,62366.0,62178.0,62591.0,6049000.0,85.97080540185314,4.6488715091246415E-4,0.6741189603779875
ID69368,69368,17,51.96796417236328,36.49712982405276,196.54042889583002,0.0,4.0,4,4.5,1,,62357.13402061856,62352.0,62081.0,62584.0,6048642.0,105.24511359064562,4.1681358949043437E-4,0.49371359793091213
ID70264,70264,17,54.10614013671875,31.254145226345678,168.70776052275127,0.0,29.0,29,4.5,1,,62365.1237113402,62361.0,62093.0,62648.0,6049417.0,111.40413084538561,4.1933925663808125E-4,0.46930364960092297
ID70392,70392,17,51.453369140625,33.84328604672205,169.89069920383187,0.0,32.0,32,4.5,1,,62379.16494845362,62376.0,62204.0,62619.0,6050779.0,82.10494813707065,5.751847121508247E-4,0.8734897798031676
ID70203,70203,17,52.7661247253418,34.122558924065395,172.3440682787754,0.0,27.0,27,4.5,1,,62368.70103092781,62361.0,62075.0,62635.0,6049764.0,99.96928329788503,4.7575654723689147E-4,0.5933464118817979
ID70074,70074,17,55.95063018798828,39.52512267099512,178.2074233642364,0.0,22.0,22,4.5,1,,62384.17525773194,62376.0,62174.0,62782.0,6051265.0,108.38204132347433,6.030362122273716E-4,0.6937910338554397
ID70463,70463,17,47.486488342285156,33.4955974966661,168.07153775026748,0.0,35.0,35,4.5,1,,62356.65979381445,62352.0,62141.0,62560.0,6048596.0,87.15514024307679,4.1852829713865997E-4,0.5986361417795345
ID69694,69694,17,51.43720626831055,41.41083247192883,201.0623190210672,0.0,11.0,11,4.5,1,,62359.19587628865,62357.0,62156.0,62612.0,6048842.0,103.21454588776653,3.9677174087278177E-4,0.479245503939641
ID70142,70142,17,55.0022087097168,37.2543247943631,174.67444354829905,0.0,25.0,25,4.5,1,,62378.84536082475,62366.0,62116.0,62618.0,6050748.0,110.50851590546714,5.402937338826738E-4,0.6096308391646499
ID70145,70145,18,60.9361457824707,0.0,190.0,0.0,25.0,25,4.5,1,,57615.09278350514,62379.0,25532.0,62651.0,5588664.0,9522.713833341746,0.12095078617589237,1.305652718771126
ID73728,73728,18,66.56324005126953,0.0,192.0,0.0,131.0,131,4.5,1,,57649.59793814432,62425.0,25499.0,62733.0,5592011.0,9539.364756169336,0.1210587421800226,1.305192623755709
ID72709,72709,18,63.76750564575195,0.0,190.0,0.0,100.0,100,4.5,1,,57621.26804123708,62371.0,25539.0,62639.0,5589263.0,9526.128750393422,0.12092427633913447,1.3050693258097128
ID72201,72201,18,60.5246467590332,0.0,190.0,0.0,82.0,82,4.5,1,,57611.89690721651,62372.0,25539.0,62643.0,5588354.0,9528.431020814905,0.12088848931963954,1.3041973618088292
ID74763,74763,18,67.09971618652344,0.0,190.0,0.0,161.0,161,4.5,1,,57658.78350515464,62421.0,25568.0,62686.0,5592902.0,9532.162805718597,0.1212472926151584,1.308201558248963
ID72714,72714,18,62.2991943359375,0.0,189.0,0.0,99.0,99,4.5,1,,57615.64948453611,62360.0,25544.0,62638.0,5588718.0,9525.678120044391,0.12086103138707927,1.3043948663598515
ID75794,75794,18,59.450294494628906,0.0,189.0,0.0,193.0,193,4.5,1,,57617.402061855646,62387.0,25534.0,62607.0,5588888.0,9527.12390215846,0.12083031283903434,1.3039408362470215
ID69654,69654,18,61.6779670715332,0.0,189.0,0.0,10.0,10,4.5,1,,57618.96907216496,62378.0,25512.0,62655.0,5589040.0,9527.00153123305,0.12091279587507993,1.3047871794738208
ID74262,74262,18,63.51812744140625,0.0,190.0,0.0,147.0,147,4.5,1,,57612.814432989704,62344.0,25520.0,62643.0,5588443.0,9524.3390183277,0.12097869780787335,1.3056470360812729
ID70682,70682,18,62.12215042114258,0.0,189.0,0.0,41.0,41,4.5,1,,57628.11340206187,62383.0,25559.0,62680.0,5589927.0,9528.898452947713,0.12096409099251573,1.3052282487779026
ID71194,71194,18,56.49727249145508,0.0,190.0,0.0,55.0,55,4.5,1,,57625.6907216495,62397.0,25571.0,62710.0,5589692.0,9523.345813666743,0.12082262633577583,1.3045717419191973
ID73754,73754,18,58.89837646484375,0.0,190.0,0.0,134.0,134,4.5,1,,57604.13402061854,62354.0,25518.0,62588.0,5587601.0,9525.566006399198,0.12077638516580445,1.3033345626804358
ID75290,75290,18,61.957374572753906,0.0,190.0,0.0,176.0,176,4.5,1,,57624.24742268038,62383.0,25533.0,62709.0,5589552.0,9526.754647035421,0.12096872604100284,1.305479006513655
ID73249,73249,18,57.332366943359375,0.0,190.0,0.0,117.0,117,4.5,1,,57599.23711340208,62368.0,25527.0,62658.0,5587126.0,9521.084015415909,0.12078734001794625,1.3039427686765663
ID70176,70176,18,58.743736267089844,0.0,190.0,0.0,24.0,24,4.5,1,,57605.329896907235,62364.0,25532.0,62643.0,5587717.0,9521.17347866678,0.12085187938481415,1.3046901084492302
ID71716,71716,18,59.584266662597656,0.0,190.0,0.0,69.0,69,4.5,1,,57612.68041237114,62393.0,25534.0,62656.0,5588430.0,9526.462424419838,0.12084392278799361,1.3040555484433636
ID74796,74796,18,57.965980529785156,0.0,189.0,0.0,162.0,162,4.5,1,,57598.52577319586,62340.0,25520.0,62637.0,5587057.0,9524.307376493738,0.12073092957960212,1.3029421916463257
ID72240,72240,18,66.74238586425781,0.0,190.0,0.0,85.0,85,4.5,1,,57621.94845360826,62375.0,25547.0,62755.0,5589329.0,9528.781308019683,0.1211099672310754,1.3065085269669852
ID75828,75828,18,64.52747344970703,0.0,190.0,0.0,192.0,192,4.5,1,,57618.70103092784,62373.0,25524.0,62709.0,5589014.0,9531.729952030553,0.12106405888813697,1.305589143727408
ID74297,74297,18,61.2331657409668,0.0,190.0,0.0,149.0,149,4.5,1,,57596.55670103093,62354.0,25539.0,62645.0,5586866.0,9525.661335275134,0.1208289500571576,1.3036561002580045
ID73784,73784,18,71.24852752685547,0.0,191.0,0.0,132.0,132,4.5,1,,57643.6288659794,62390.0,25541.0,62727.0,5591432.0,9538.694217850682,0.1211510211723176,1.3060365904547042
ID70715,70715,18,63.4328498840332,0.0,190.0,0.0,44.0,44,4.5,1,,57622.80412371135,62368.0,25560.0,62676.0,5589412.0,9523.083153185358,0.12099816535693997,1.3062331204732294
ID69693,69693,18,62.867156982421875,0.0,189.0,0.0,11.0,11,4.5,1,,57624.195876288664,62372.0,25544.0,62688.0,5589547.0,9524.459230755107,0.12092100541045281,1.305332912435831
ID70204,70204,18,60.949119567871094,0.0,190.0,0.0,27.0,27,4.5,1,,57618.89690721649,62382.0,25535.0,62669.0,5589033.0,9525.307069071026,0.1209259126296658,1.3051439514830188
ID72764,72764,18,59.261253356933594,0.0,190.0,0.0,102.0,102,4.5,1,,57610.587628865986,62388.0,25505.0,62655.0,5588227.0,9524.135346529469,0.1208815385842189,1.3046890129274116
ID71230,71230,18,59.044029235839844,0.0,189.0,0.0,58.0,58,4.5,1,,57613.17525773197,62392.0,25553.0,62621.0,5588478.0,9525.749524326931,0.12081885388058063,1.3039229611530612
ID75326,75326,18,57.8839111328125,0.0,190.0,0.0,178.0,178,4.5,1,,57602.56701030927,62354.0,25534.0,62594.0,5587449.0,9519.830585313324,0.12078604685129403,1.304177387220952
ID71748,71748,18,61.941810607910156,0.0,189.0,0.0,70.0,70,4.5,1,,57622.0412371134,62392.0,25490.0,62630.0,5589338.0,9531.80609297709,0.12098110561926145,1.3048563168026932
ID73284,73284,18,58.688201904296875,0.0,189.0,0.0,116.0,116,4.5,1,,57601.350515463906,62341.0,25530.0,62617.0,5587331.0,9522.56458261249,0.12077543171440301,1.3036731802893808
ID74830,74830,18,61.817840576171875,0.0,190.0,0.0,163.0,163,4.5,1,,57644.340206185574,62419.0,25541.0,62693.0,5591501.0,9531.869046439464,0.12101270690161206,1.3056568193432148
ID72272,72272,18,62.5766716003418,0.0,190.0,0.0,84.0,84,4.5,1,,57601.19587628865,62355.0,25554.0,62692.0,5587316.0,9524.238474193939,0.12085536854255811,1.3042102391160868
ID75863,75863,18,62.27446365356445,0.0,190.0,0.0,194.0,194,4.5,1,,57624.09278350517,62366.0,25521.0,62776.0,5589537.0,9530.046242108072,0.12099256555836076,1.3052540280530749
ID70232,70232,18,63.0344123840332,0.0,190.0,0.0,26.0,26,4.5,1,,57615.94845360824,62394.0,25513.0,62691.0,5588747.0,9526.473914145707,0.12087779309251397,1.3044540513166527
ID73816,73816,18,58.20409393310547,0.0,190.0,0.0,135.0,135,4.5,1,,57605.09278350516,62361.0,25557.0,62675.0,5587694.0,9523.396480381962,0.12076833598896487,1.3035756527703912
ID70747,70747,18,62.78559112548828,0.0,190.0,0.0,42.0,42,4.5,1,,57622.84536082477,62369.0,25533.0,62729.0,5589416.0,9524.670101833151,0.121028347430344,1.3063070221564097
ID74330,74330,18,67.14363861083984,0.0,190.0,0.0,148.0,148,4.5,1,,57652.226804123726,62399.0,25583.0,62742.0,5592266.0,9530.259753482975,0.12106071824227974,1.3065181742610867
ID71264,71264,18,62.82556915283203,0.0,190.0,0.0,56.0,56,4.5,1,,57629.25773195877,62384.0,25498.0,62636.0,5590038.0,9523.854858195058,0.1211154646615054,1.3074030980878657
ID72800,72800,18,58.3310432434082,0.0,190.0,0.0,96.0,96,4.5,1,,57610.94845360822,62367.0,25541.0,62650.0,5588262.0,9525.399483498419,0.1207335087082283,1.3030986273670666
ID73315,73315,18,62.60711669921875,0.0,190.0,0.0,118.0,118,4.5,1,,57607.659793814455,62359.0,25525.0,62649.0,5587943.0,9524.231366500788,0.12091117904975844,1.3048949415476137
ID71781,71781,18,63.77915573120117,0.0,189.0,0.0,71.0,71,4.5,1,,57617.18556701029,62385.0,25528.0,62652.0,5588867.0,9530.659507752138,0.1209408971233043,1.3045164296396636
ID69732,69732,18,63.701934814453125,0.0,190.0,0.0,14.0,14,4.5,1,,57628.60824742267,62403.0,25521.0,62676.0,5589975.0,9527.329968259628,0.12102477533585669,1.3060385451069443
ID75364,75364,18,60.913490295410156,0.0,190.0,0.0,179.0,179,4.5,1,,57621.42268041239,62374.0,25553.0,62660.0,5589278.0,9524.342293385067,0.120957259635637,1.3056352373872906
ID74864,74864,18,61.02741622924805,0.0,190.0,0.0,166.0,166,4.5,1,,57631.34020618558,62412.0,25519.0,62654.0,5590240.0,9527.140306214877,0.12097118350164007,1.3056105019090154
ID73842,73842,18,58.5837287902832,0.0,190.0,0.0,133.0,133,4.5,1,,57613.25773195875,62393.0,25540.0,62638.0,5588486.0,9525.248894690309,0.1208599726169822,1.304389299358325
ID72308,72308,18,64.36833190917969,0.0,190.0,0.0,86.0,86,4.5,1,,57617.84536082476,62378.0,25531.0,62629.0,5588931.0,9531.955609225965,0.12097206944855401,1.3046538992581713
ID70265,70265,18,62.49119186401367,0.0,189.0,0.0,29.0,29,4.5,1,,57601.999999999985,62359.0,25514.0,62661.0,5587394.0,9532.877183507258,0.12085936303200032,1.3030849762706445
ID75896,75896,18,65.89290618896484,0.0,190.0,0.0,195.0,195,4.5,1,,57618.639175257755,62359.0,25505.0,62685.0,5589008.0,9535.048908703404,0.12100092856598625,1.3045261775923531
ID70783,70783,18,58.58192825317383,0.0,190.0,0.0,45.0,45,4.5,1,,57612.12371134022,62355.0,25555.0,62717.0,5588376.0,9517.924695298309,0.12083025093868087,1.3050809467966022
ID72831,72831,18,60.395347595214844,0.0,190.0,0.0,101.0,101,4.5,1,,57617.25773195877,62386.0,25520.0,62602.0,5588874.0,9525.823552846527,0.12090518640345939,1.3048365087162608
ID74366,74366,18,62.625335693359375,0.0,190.0,0.0,150.0,150,4.5,1,,57617.72164948452,62394.0,25532.0,62640.0,5588919.0,9523.79065785418,0.12103638953250413,1.3063889139393554
ID73346,73346,18,60.6445426940918,0.0,189.0,0.0,120.0,120,4.5,1,,57612.42268041236,62365.0,25537.0,62633.0,5588405.0,9524.016602598069,0.12083956955508555,1.3043426794184447
ID71300,71300,18,65.60063171386719,0.0,190.0,0.0,57.0,57,4.5,1,,57639.98969072163,62374.0,25562.0,62709.0,5591079.0,9532.542300910216,0.12112605026344236,1.3065566986494974
ID69767,69767,18,60.14519119262695,0.0,190.0,0.0,13.0,13,4.5,1,,57611.13402061855,62381.0,25478.0,62672.0,5588280.0,9526.919674914243,0.12082189183680926,1.3037458613456223
ID71815,71815,18,62.97694778442383,0.0,190.0,0.0,72.0,72,4.5,1,,57616.39175257731,62374.0,25490.0,62663.0,5588790.0,9527.327534471455,0.1210349273779279,1.3058597225742437
ID75400,75400,18,59.66679000854492,0.0,190.0,0.0,181.0,181,4.5,1,,57608.90721649486,62353.0,25542.0,62588.0,5588064.0,9523.355454139308,0.12092399709257896,1.3051666432274698
ID74896,74896,18,56.9640998840332,0.0,190.0,0.0,164.0,164,4.5,1,,57615.567010309285,62390.0,25522.0,62711.0,5588710.0,9526.00233779804,0.1208177129423028,1.3039314992631517
ID70295,70295,18,59.21381759643555,0.0,190.0,0.0,28.0,28,4.5,1,,57612.701030927856,62378.0,25548.0,62628.0,5588432.0,9525.074165464703,0.12085599808461071,1.3043623525115442
ID73878,73878,18,56.08405685424805,0.0,189.0,0.0,136.0,136,4.5,1,,57597.07216494843,62349.0,25443.0,62619.0,5586916.0,9518.474245565196,0.12070224482832555,1.3034313708375753
ID72345,72345,18,61.91347122192383,0.0,190.0,0.0,87.0,87,4.5,1,,57626.15463917524,62385.0,25534.0,62651.0,5589737.0,9524.738732571843,0.1209522191294048,1.305639571035614
ID75931,75931,18,57.658485412597656,0.0,189.0,0.0,196.0,196,4.5,1,,57607.39175257731,62383.0,25529.0,62618.0,5587917.0,9520.6015955277,0.12082453518904766,1.3045517753783662
ID72861,72861,18,62.5184440612793,0.0,190.0,0.0,103.0,103,4.5,1,,57625.15463917525,62376.0,25546.0,62693.0,5589640.0,9522.112726591771,0.12092479999747931,1.3057128581422288
ID70812,70812,18,57.42039108276367,0.0,190.0,0.0,43.0,43,4.5,1,,57611.29896907219,62381.0,25542.0,62616.0,5588296.0,9524.079167174277,0.12065354910768954,1.302516990132412
ID73374,73374,18,63.3428840637207,0.0,190.0,0.0,119.0,119,4.5,1,,57620.52577319585,62396.0,25507.0,62602.0,5589191.0,9525.65474684547,0.12105244924442192,1.306351429584795
ID71842,71842,18,58.89618682861328,0.0,190.0,0.0,74.0,74,4.5,1,,57612.75257731958,62370.0,25584.0,62622.0,5588437.0,9515.592064289938,0.12078704055676492,1.3049985985307626
ID74404,74404,18,62.52574920654297,0.0,190.0,0.0,151.0,151,4.5,1,,57615.92783505155,62352.0,25530.0,62680.0,5588745.0,9524.468537499679,0.12086320200945078,1.3045877267804344
ID69799,69799,18,61.433555603027344,0.0,189.0,0.0,12.0,12,4.5,1,,57615.907216494845,62385.0,25575.0,62763.0,5588743.0,9526.627440891742,0.12086648520246937,1.3043232271189729
ID71337,71337,18,61.21398162841797,0.0,189.0,0.0,59.0,59,4.5,1,,57619.0618556701,62373.0,25514.0,62657.0,5589049.0,9526.18665816149,0.12096538114114062,1.3054071567694316
ID75434,75434,18,61.42506790161133,0.0,191.0,0.0,180.0,180,4.5,1,,57613.77319587629,62372.0,25574.0,62632.0,5588536.0,9522.127984009532,0.12096912314139809,1.3058797346547624
ID74928,74928,18,60.714256286621094,0.0,190.0,0.0,168.0,168,4.5,1,,57619.1030927835,62373.0,25536.0,62699.0,5589053.0,9522.794492563331,0.1208390408078773,1.3046562429540502
ID70327,70327,18,64.489013671875,0.0,190.0,0.0,30.0,30,4.5,1,,57608.86597938143,62357.0,25549.0,62630.0,5588060.0,9524.685413253013,0.12095447336601149,1.3052768691977643
ID73911,73911,18,60.552734375,0.0,190.0,0.0,138.0,138,4.5,1,,57628.587628866015,62399.0,25514.0,62658.0,5589973.0,9529.124345212002,0.12093082710524258,1.3048878511751478
ID72889,72889,18,58.796417236328125,0.0,190.0,0.0,104.0,104,4.5,1,,57624.2886597938,62382.0,25568.0,62639.0,5589556.0,9519.353473930929,0.12086577037692472,1.3055028896152823
ID70842,70842,18,63.62968826293945,0.0,190.0,0.0,46.0,46,4.5,1,,57623.10309278349,62385.0,25522.0,62694.0,5589441.0,9529.95556836938,0.1209214635986208,1.304559740370489
ID72378,72378,18,62.6269416809082,0.0,190.0,0.0,90.0,90,4.5,1,,57618.86597938145,62389.0,25544.0,62624.0,5589030.0,9527.331953854378,0.1209519635419031,1.305116637180832
ID75964,75964,18,59.96221923828125,0.0,190.0,0.0,197.0,197,4.5,1,,57606.57731958764,62376.0,25537.0,62630.0,5587838.0,9522.028237017763,0.1208842528543767,1.3049130244580165
ID73406,73406,18,66.50093078613281,0.0,189.0,0.0,121.0,121,4.5,1,,57621.05154639177,62376.0,25549.0,62756.0,5589242.0,9527.732029855371,0.12094669504836375,1.3050606223582426
ID74437,74437,18,56.384971618652344,0.0,189.0,0.0,153.0,153,4.5,1,,57613.56701030929,62374.0,25560.0,62632.0,5588516.0,9517.322763330052,0.12078085020490216,1.3047200687732594
ID71879,71879,18,63.441688537597656,0.0,189.0,0.0,76.0,76,4.5,1,,57610.000000000015,62342.0,25541.0,62667.0,5588170.0,9529.494357432266,0.1208414954025444,1.3035566328065153
